KIC,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,flag1,flag2,flag3,flag4
2284012,6406.8,134.2,133.3,4.096,0.033,0.036,1.34,0.064,0.065,4.92,0.55,1648,,1,0,
1995155,5576.2,101.8,96.3,4.555,0.023,0.032,0.866,0.039,0.046,20.92,2.1,15687,,1,0,
1995080,5672.8,112.4,109.2,4.37,0.05,0.051,0.954,0.074,0.072,21.65,0.86,2268,,1,0,
1995126,5447.8,106.8,105.0,4.461,0.048,0.055,0.891,0.061,0.063,24.51,1.84,21445,,1,0,
1995340,6058.0,163.0,181.0,4.554,0.037,0.2,0.925,0.099,0.109,10.02,0.69,8575,,2,,
2140897,5629.2,101.8,97.4,4.506,0.027,0.04,0.92,0.045,0.057,21.21,2.34,12735,,1,0,
2140862,5372.8,92.5,88.0,4.577,0.02,0.031,0.821,0.033,0.046,23.5,2.6,2563,,1,0,
2140552,6240.0,195.0,260.0,4.358,0.09,0.21,1.158,0.17,0.153,4.79,0.56,3042,,2,,
2283166,6281.6,121.5,120.6,4.284,0.034,0.045,1.199,0.067,0.076,4.21,0.37,3788,,1,0,
2283186,5403.4,101.5,85.4,4.252,0.044,0.04,0.883,0.055,0.041,26.67,2.59,12570,,1,0,
2282919,5166.8,87.7,83.6,4.537,0.025,0.037,0.892,0.039,0.045,20.92,2.06,15935,,1,0,
2422406,5720.6,110.8,105.9,4.354,0.056,0.056,0.971,0.074,0.073,19.49,2.93,5839,,1,0,
2422382,6047.9,111.6,108.9,4.392,0.047,0.061,1.065,0.065,0.072,3.78,0.26,23699,,1,0,
2283541,5398.3,81.7,79.9,4.493,0.024,0.034,0.967,0.04,0.054,7.3,0.53,42811,,1,0,
2283362,5292.7,102.2,96.6,4.525,0.037,0.048,0.848,0.049,0.056,26.29,1.14,9046,,1,0,1
2283650,5536.9,116.9,110.6,4.079,0.085,0.081,0.973,0.077,0.073,9.35,0.68,48225,,1,0,
2423316,6079.8,111.9,110.6,4.198,0.034,0.043,1.165,0.065,0.089,5.13,0.59,6517,,1,0,
2423357,5536.7,106.7,106.2,4.424,0.046,0.049,0.903,0.065,0.063,22.1,2.5,3592,,1,0,
2423167,6154.4,111.2,109.0,4.371,0.028,0.039,1.116,0.054,0.073,14.25,1.14,1611,,1,0,
2423223,5373.3,106.4,93.7,4.15,0.057,0.058,0.896,0.058,0.047,2.76,0.19,1823,,1,0,
2422825,5518.1,100.8,98.9,4.519,0.035,0.05,0.889,0.05,0.058,23.57,2.35,3334,,1,0,
2422709,5298.4,111.4,110.3,4.513,0.042,0.054,0.852,0.053,0.057,8.92,0.69,31064,,1,0,
2555004,5801.5,101.9,98.0,4.463,0.027,0.039,0.979,0.048,0.066,16.86,1.61,8780,,1,0,
2555567,6324.0,181.0,227.0,3.962,0.397,0.132,1.155,0.188,0.206,16.81,2.2,2852,,2,,
2555400,5590.0,98.7,95.4,4.535,0.021,0.033,0.894,0.036,0.051,18.99,1.82,7203,,1,0,
2555439,6235.2,117.8,114.5,3.94,0.029,0.048,1.415,0.066,0.134,13.49,2.59,598,,1,0,
2142669,5284.5,105.5,99.7,4.516,0.036,0.044,0.852,0.049,0.057,27.61,5.04,8491,,1,0,
2142663,5273.0,158.0,143.0,4.713,0.018,0.072,0.668,0.041,0.046,19.94,1.97,4551,,2,,
2142522,6319.1,110.1,101.0,4.373,0.017,0.022,1.205,0.032,0.044,10.12,1.38,2666,,1,0,0
2142490,5879.7,114.9,110.8,4.341,0.039,0.042,1.028,0.076,0.078,19.49,1.55,1489,,1,0,
2142575,6522.2,119.2,116.2,3.64,0.018,0.048,1.904,0.058,0.176,1.56,0.11,740,,1,0,
2142633,5145.4,98.1,91.2,4.531,0.038,0.044,0.821,0.047,0.05,24.88,2.16,6701,,1,0,
2285151,6184.3,122.0,111.4,4.012,0.033,0.047,1.329,0.065,0.119,12.15,1.1,1503,,1,0,
2284964,5730.6,103.0,99.2,4.453,0.036,0.047,0.963,0.056,0.067,20.94,2.38,5000,,1,0,
2285695,5499.0,192.0,192.0,4.602,0.034,0.128,0.826,0.089,0.089,27.23,0.86,8876,,2,,
2285805,5380.0,109.4,92.3,4.351,0.042,0.034,0.873,0.06,0.044,30.63,2.35,6254,,1,0,
2285548,4813.0,131.0,119.0,3.797,0.791,0.339,0.95,0.215,0.176,2.04,0.14,88777,1,2,,
2285931,5658.1,122.1,116.4,3.969,0.055,0.051,1.082,0.076,0.074,14.88,1.12,43376,,1,0,
2425386,5495.6,102.5,101.4,4.478,0.04,0.051,0.902,0.056,0.064,23.54,2.12,16793,,1,0,
2425504,5502.8,122.3,116.8,3.997,0.084,0.077,1.004,0.081,0.078,3.72,0.26,62293,1,1,0,
2425544,5365.0,115.3,119.1,3.596,0.04,0.051,1.453,0.09,0.115,20.91,1.78,3289,,1,0,
2425185,5304.3,97.2,93.8,4.574,0.021,0.034,0.817,0.035,0.05,21.21,1.69,6046,,1,0,
2425196,5940.0,117.9,114.5,4.313,0.043,0.044,1.056,0.076,0.079,19.67,2.53,6845,,1,0,
2285584,6554.4,128.2,139.2,4.166,0.033,0.033,1.34,0.067,0.056,6.97,0.76,1672,,1,0,
2424905,6671.5,133.4,143.9,4.122,0.033,0.032,1.397,0.073,0.063,8.97,1.04,943,,1,0,
2424793,5150.9,93.5,83.5,4.469,0.041,0.032,0.828,0.053,0.04,17.35,1.34,47761,,1,0,
2557597,6512.8,138.2,132.5,4.243,0.03,0.034,1.299,0.061,0.062,5.21,0.85,3124,,1,0,
2557325,5352.2,108.0,99.7,4.487,0.04,0.041,0.85,0.057,0.056,31.47,1.4,4529,,1,0,
2557522,6225.2,126.3,119.8,4.046,0.177,0.162,1.288,0.16,0.127,2.85,0.36,924,,1,,
2696136,5450.5,107.1,105.1,4.478,0.044,0.054,0.891,0.057,0.063,23.05,3.85,3875,,1,0,
2558705,6519.8,145.7,125.9,4.102,0.035,0.036,1.37,0.068,0.061,9.95,1.31,645,,1,0,
2558521,6355.0,129.2,126.2,3.997,0.032,0.034,1.394,0.07,0.075,18.98,1.96,1001,,1,0,
2698074,5618.8,106.7,105.7,4.313,0.038,0.039,1.073,0.051,0.059,16.17,1.5,13925,,1,0,
2558016,5610.0,96.4,103.0,4.407,0.035,0.041,1.043,0.058,0.063,19.39,1.62,23068,,1,0,
2557896,6361.2,109.6,115.3,4.252,0.029,0.032,1.359,0.049,0.053,6.49,0.54,886,,1,0,
2558082,6210.5,137.0,127.0,4.149,0.031,0.041,1.245,0.06,0.082,25.22,1.96,1705,,1,0,
2558441,6046.7,120.1,123.1,3.908,0.051,0.046,1.294,0.147,0.081,18.23,1.45,1100,,1,0,
2697236,5488.5,101.1,100.4,4.509,0.031,0.044,0.894,0.047,0.06,17.47,1.42,30570,,1,0,
2696932,6292.1,126.7,122.6,4.072,0.032,0.036,1.321,0.062,0.073,9.6,0.81,4735,,1,0,
2696717,5544.0,99.5,98.4,4.49,0.033,0.045,0.912,0.051,0.063,25.94,2.95,12871,,1,0,
2696938,6360.5,145.7,131.7,4.195,0.035,0.034,1.268,0.067,0.064,3.18,0.58,1234,,1,0,
2696906,5324.0,206.0,169.0,3.894,0.7,0.3,0.843,0.103,0.115,3.45,0.24,118264,,2,,
2557960,6329.7,124.7,109.6,3.881,0.029,0.044,1.505,0.069,0.14,9.04,0.89,5440,,1,0,
2696205,4986.8,83.8,79.9,4.545,0.027,0.036,0.848,0.038,0.045,15.86,1.23,64286,,1,0,1
2696350,6372.0,122.2,125.8,4.228,0.033,0.037,1.261,0.06,0.068,8.53,0.67,523,,1,0,
2696719,5725.0,120.2,110.8,3.922,0.057,0.052,1.144,0.076,0.077,9.23,0.73,22536,,1,0,
2696784,6325.8,129.1,122.9,4.209,0.033,0.041,1.255,0.063,0.07,5.5,0.47,497,,1,0,
2696734,5317.7,104.2,93.1,4.442,0.045,0.038,0.86,0.063,0.052,8.38,0.67,40797,,1,0,
2835886,6421.3,138.3,112.9,4.111,0.034,0.035,1.219,0.052,0.077,14.72,1.03,483,,1,0,
2835893,5488.6,85.4,88.2,4.507,0.023,0.033,0.93,0.04,0.052,10.52,0.73,53568,,1,0,
2697169,5578.4,120.7,114.8,3.988,0.099,0.088,1.038,0.091,0.085,23.22,2.04,962,,1,0,
2697096,5377.4,96.9,94.6,4.512,0.03,0.04,0.874,0.049,0.061,10.32,0.74,55183,,1,0,
2836230,5138.5,94.3,90.5,4.574,0.024,0.034,0.796,0.038,0.05,20.92,1.71,22498,,1,0,
2974272,5560.6,102.5,101.4,4.477,0.035,0.045,0.919,0.054,0.065,21.33,2.05,30552,,1,0,
2974432,6043.8,119.7,109.7,4.517,0.015,0.022,0.948,0.027,0.039,19.78,1.89,1506,,1,0,
2974471,6028.2,98.4,95.3,4.473,0.015,0.022,1.026,0.028,0.039,9.03,0.69,47593,,1,0,
3101707,5131.6,96.0,88.3,4.517,0.041,0.042,0.822,0.049,0.047,23.05,1.84,20338,,1,0,
3101646,6315.7,108.7,112.9,3.745,0.033,0.051,1.675,0.071,0.171,17.26,1.13,804,,1,0,
3101695,5846.1,119.4,115.3,4.071,0.05,0.052,1.111,0.117,0.083,25.42,3.22,710,,1,0,
2142183,4891.6,56.6,57.6,3.995,0.037,0.024,0.901,0.012,0.011,3.55,0.25,176471,1,3,,
2284887,5649.9,108.3,107.0,4.461,0.039,0.05,0.941,0.058,0.066,17.32,0.7,6910,,1,0,
2284676,5411.5,95.8,82.9,4.299,0.038,0.032,0.883,0.058,0.045,29.99,3.53,3783,,1,0,
2284829,5425.4,96.4,93.2,4.553,0.022,0.036,0.856,0.037,0.053,9.49,0.74,28305,,1,0,
2284644,6204.6,122.9,121.4,4.36,0.037,0.042,1.038,0.065,0.069,8.97,0.87,4910,,1,0,
2284620,6293.6,127.7,128.2,4.125,0.044,0.047,1.286,0.062,0.077,4.03,0.54,1465,,1,0,
2423836,5305.5,102.5,96.1,4.524,0.031,0.041,0.856,0.046,0.058,23.87,2.81,7401,,1,0,
2423885,5817.6,112.2,108.7,4.168,0.073,0.074,1.057,0.093,0.084,11.51,0.93,13907,,1,0,
2423717,5990.7,100.1,101.5,4.108,0.033,0.047,1.186,0.068,0.103,13.49,0.95,424,,1,0,
2556181,5781.5,117.2,113.6,4.289,0.072,0.072,1.003,0.078,0.077,17.84,1.45,7579,,1,0,
2556158,5655.9,105.2,102.6,4.464,0.037,0.049,0.942,0.056,0.065,15.64,2.65,9650,,1,0,
2556597,6042.2,110.3,106.5,4.011,0.033,0.05,1.28,0.072,0.115,19.13,3.3,877,,1,0,
2557105,5973.4,110.9,105.8,4.479,0.021,0.03,0.991,0.039,0.053,16.45,1.15,3298,,1,0,
2556744,6813.1,145.1,138.5,4.205,0.032,0.033,1.392,0.073,0.064,6.88,0.66,1264,,1,0,
2556755,6412.6,140.6,123.6,4.292,0.027,0.039,1.25,0.055,0.075,1.81,0.12,9377,1,1,0,
2556804,5934.7,117.9,114.8,4.337,0.041,0.042,0.984,0.072,0.069,9.07,1.58,3955,,1,0,
2695959,5398.1,109.9,103.2,4.444,0.046,0.047,0.879,0.065,0.06,19.55,2.73,5188,,1,0,
2695955,5451.1,133.7,158.0,3.956,0.05,0.059,1.015,0.083,0.092,20.63,1.77,18592,,1,,
2556702,5445.6,92.6,94.2,4.543,0.02,0.03,0.891,0.033,0.042,18.34,1.42,27343,,1,0,
2695439,6018.3,110.7,108.3,4.392,0.036,0.048,1.061,0.059,0.073,12.51,1.11,7743,,1,0,
2695411,5940.4,109.0,112.6,4.066,0.06,0.07,1.167,0.101,0.095,16.85,2.46,3825,,1,0,
2695264,5483.3,93.4,96.6,4.495,0.032,0.044,0.899,0.051,0.063,30.17,4.16,5343,,1,0,
2834572,6274.1,117.7,124.7,4.297,0.031,0.035,1.218,0.061,0.063,8.15,0.7,580,,1,0,
2834805,5964.2,126.7,122.9,4.428,0.024,0.036,1.036,0.051,0.071,11.75,1.06,16846,,1,0,1
2834895,6314.4,124.5,122.7,4.111,0.209,0.28,1.279,0.239,0.143,3.42,0.57,1263,,1,,
2834807,6113.3,116.1,113.0,3.977,0.035,0.053,1.328,0.075,0.126,23.87,1.61,515,,1,0,
2423466,6150.8,110.2,107.2,4.402,0.023,0.035,1.095,0.045,0.066,15.32,2.69,2161,,1,0,
2556113,5389.5,95.3,91.9,4.501,0.033,0.042,0.878,0.052,0.061,5.3,0.37,71869,1,1,0,
2556019,5901.4,112.6,108.6,4.304,0.039,0.041,1.108,0.067,0.071,13.45,2.6,2029,,1,0,
2556166,6676.8,136.7,133.6,4.005,0.033,0.036,1.489,0.079,0.08,4.15,0.37,1446,,3,0,
2556279,6496.9,128.2,126.9,4.319,0.023,0.031,1.255,0.045,0.059,3.29,0.25,12075,,1,0,
2556126,5165.5,91.6,87.8,4.595,0.019,0.03,0.775,0.031,0.045,21.07,2.11,10396,,1,0,
2695006,4800.0,80.2,76.8,4.562,0.027,0.028,0.78,0.037,0.038,30.42,4.41,21975,,1,0,
2694632,5360.6,77.1,76.9,4.597,0.01,0.014,0.836,0.018,0.023,9.83,0.74,32063,,1,,
2694675,5788.6,110.0,107.0,4.366,0.043,0.046,0.993,0.074,0.076,12.86,1.37,17627,,1,0,
2694810,6267.5,125.7,118.6,4.007,0.032,0.04,1.359,0.067,0.106,0.47,0.03,14191,1,1,0,
2694536,5606.6,96.8,91.6,4.543,0.019,0.03,0.886,0.034,0.047,22.33,1.24,2903,,1,0,
2555454,5314.9,89.2,77.4,4.214,0.056,0.056,0.88,0.043,0.032,18.05,1.6,1966,,1,0,
2694114,5692.0,112.5,112.3,4.126,0.052,0.05,1.016,0.089,0.075,11.85,0.86,44855,,1,0,
2694407,6462.6,141.3,136.9,4.218,0.032,0.035,1.293,0.064,0.062,4.22,0.36,1055,,1,0,
2833766,6047.9,117.3,112.9,4.317,0.037,0.043,1.096,0.072,0.078,9.3,0.57,2189,,1,0,
2833826,5780.5,111.8,109.2,4.385,0.043,0.047,0.989,0.072,0.076,21.09,3.41,973,,1,0,
2695191,6064.3,118.1,119.8,3.927,0.049,0.04,1.278,0.136,0.072,8.32,0.74,6512,,1,0,
2834202,6016.3,106.0,103.2,4.078,0.029,0.05,1.22,0.066,0.112,16.57,4.34,1062,,1,0,
2834343,5547.0,101.4,99.1,4.501,0.028,0.04,0.91,0.047,0.061,18.99,1.47,29957,,1,0,
2834350,5865.9,114.0,109.7,4.228,0.04,0.045,1.055,0.076,0.081,19.66,1.59,445,,1,0,
2834580,5263.9,103.1,95.7,4.513,0.036,0.042,0.849,0.05,0.057,27.61,2.56,16027,,1,0,
2972175,5658.7,101.7,95.8,4.52,0.022,0.033,0.916,0.037,0.054,21.81,1.97,10138,,1,0,
2972293,5520.1,124.7,115.5,3.646,0.028,0.032,1.424,0.063,0.078,44.17,7.22,7364,,1,0,
2833964,5499.3,113.2,109.4,4.405,0.046,0.047,0.903,0.071,0.065,24.21,1.84,2238,,1,0,
2833935,6529.7,132.5,123.8,3.86,0.033,0.034,1.582,0.079,0.082,3.25,0.75,2219,,1,0,
2696109,5405.7,91.9,79.8,4.321,0.028,0.022,0.827,0.039,0.027,45.79,6.06,12569,,1,0,
2696239,5352.3,100.7,84.8,4.351,0.041,0.033,0.867,0.056,0.04,29.18,3.21,7542,,1,0,
2835395,6170.9,130.6,119.2,4.155,0.033,0.039,1.221,0.063,0.081,8.82,0.85,1132,,1,0,
2835228,5794.3,104.1,100.9,4.484,0.023,0.036,0.965,0.042,0.06,15.21,1.24,25876,,1,0,
2835229,5537.3,118.9,113.4,4.233,0.157,0.163,0.935,0.081,0.072,29.14,1.86,1694,,1,,
2835746,5151.8,88.8,81.4,4.534,0.031,0.036,0.826,0.045,0.053,12.61,1.11,49686,,1,0,
2835656,5299.7,99.2,92.3,4.476,0.045,0.045,0.857,0.059,0.055,26.12,2.78,7355,,1,0,
2973432,5474.9,102.3,100.8,4.448,0.044,0.049,0.899,0.064,0.065,23.52,2.73,4363,,1,0,
2973168,5785.9,145.7,121.4,4.19,0.057,0.053,1.034,0.1,0.086,24.2,4.19,1950,,1,0,
2835061,6363.1,118.9,111.2,3.793,0.054,0.057,1.611,0.094,0.143,6.29,0.54,2673,,1,0,
2835177,5804.4,115.6,114.2,4.128,0.052,0.057,1.069,0.101,0.083,5.19,0.38,36051,1,1,0,
2972773,5817.8,101.7,99.6,4.486,0.022,0.034,0.967,0.04,0.059,13.5,0.99,24611,,1,0,
3100623,5644.9,116.7,113.6,3.752,0.037,0.035,1.349,0.059,0.064,25.72,2.1,2682,,1,0,
3100641,4583.9,7.6,11.3,3.674,0.031,0.033,0.92,0.014,0.007,8.72,0.55,1159,,1,0,
2973610,5771.2,116.1,113.5,4.062,0.058,0.051,1.078,0.117,0.078,17.04,1.27,1206,,1,0,
2973605,5569.7,101.0,97.2,4.514,0.034,0.047,0.9,0.05,0.057,16.99,1.24,16053,,1,0,
3101178,6813.8,143.8,138.3,3.82,0.035,0.033,1.724,0.082,0.082,6.49,0.68,1423,,2,0,1
3100876,5330.8,102.8,96.1,4.596,0.029,0.036,0.782,0.049,0.051,17.34,1.37,790,,1,,
3101003,5533.1,105.3,102.9,4.487,0.042,0.057,0.905,0.055,0.062,27.04,2.78,2240,,1,0,
3101063,5439.2,118.5,111.9,4.049,0.169,0.15,0.998,0.116,0.086,27.2,4.32,830,,1,,
3220256,5939.4,114.5,115.5,3.997,0.087,0.088,1.199,0.112,0.098,5.96,0.46,25423,,1,0,
3100847,5658.9,110.6,105.5,4.28,0.045,0.046,0.958,0.073,0.07,21.04,2.67,3285,,1,0,
3100698,5743.9,107.9,104.6,4.382,0.045,0.048,0.977,0.072,0.075,17.21,2.03,5865,,1,0,
3219995,5927.0,110.0,109.2,4.384,0.041,0.049,1.036,0.066,0.076,12.6,1.27,13954,,1,,0
3220105,6728.9,138.5,134.4,4.298,0.021,0.026,1.322,0.042,0.045,3.29,0.37,2419,,1,0,
3220501,6609.5,134.9,131.5,4.004,0.036,0.038,1.468,0.077,0.078,7.82,0.54,1214,,1,0,
2972471,5937.2,119.6,109.7,4.229,0.043,0.041,1.167,0.061,0.077,11.37,1.13,13386,,1,0,
2972706,5656.5,110.2,106.2,4.228,0.042,0.041,0.933,0.07,0.062,2.67,0.19,36577,1,1,0,
3100268,4777.0,131.0,131.0,3.909,0.663,0.357,0.953,0.178,0.178,28.58,2.23,16515,,2,,
2972425,6321.0,113.4,118.0,3.694,0.048,0.061,1.724,0.102,0.164,3.26,0.39,1897,,1,0,
3100219,5941.0,187.0,208.0,4.257,0.214,0.175,0.968,0.145,0.106,11.67,0.94,15001,,2,,
3100479,5116.2,95.4,85.2,4.48,0.041,0.032,0.822,0.051,0.039,4.81,0.34,146319,1,1,0,
3100411,5200.7,97.4,91.4,4.538,0.034,0.044,0.828,0.046,0.053,11.53,0.84,16367,,1,0,
3100608,5830.1,106.0,104.2,4.421,0.042,0.053,0.997,0.062,0.071,12.51,1.29,19467,,1,0,
3219619,5598.7,105.4,104.0,4.42,0.052,0.058,0.931,0.067,0.068,16.66,2.46,3766,,1,0,
3219698,5879.0,107.9,104.5,4.153,0.039,0.046,1.098,0.086,0.087,19.99,1.82,974,,1,0,
3219703,6528.3,142.1,123.2,4.151,0.034,0.032,1.368,0.064,0.055,2.98,0.31,2163,,1,0,
3219798,5650.4,105.3,104.0,4.429,0.039,0.045,0.947,0.066,0.071,15.21,1.28,44697,,1,0,
3100037,5721.0,114.5,113.8,4.085,0.061,0.059,1.046,0.098,0.077,19.27,2.93,2280,,1,0,
3219431,6204.1,113.7,117.6,3.907,0.033,0.052,1.437,0.071,0.146,19.55,1.57,524,,1,0,
3219209,5623.5,115.9,113.1,3.788,0.225,0.208,1.208,0.272,0.19,28.71,2.47,1001,,1,,
3099810,5324.2,117.3,110.7,3.717,0.042,0.05,1.258,0.082,0.106,42.72,6.65,10214,,1,0,
3219324,5089.9,95.3,88.0,4.548,0.031,0.037,0.808,0.043,0.049,23.54,1.79,24233,,1,0,
3219317,6181.1,123.0,112.0,4.024,0.034,0.046,1.317,0.065,0.116,22.75,1.73,2521,,1,0,
3219476,5627.2,115.8,111.6,4.114,0.057,0.055,0.993,0.079,0.072,20.35,3.16,4333,,1,0,
3219508,4982.1,61.4,58.4,4.424,0.017,0.015,0.829,0.018,0.014,10.69,0.86,26485,,1,1,
3219558,4811.2,79.9,77.1,4.533,0.03,0.021,0.775,0.039,0.028,26.48,2.04,32676,,1,0,
3220035,5756.4,107.2,103.7,4.441,0.043,0.055,0.971,0.06,0.069,13.5,1.08,8004,,1,0,
3220088,6030.2,128.3,129.6,3.649,0.063,0.045,1.537,0.172,0.086,15.04,1.5,3354,,1,0,
3429259,6289.4,119.5,111.4,4.438,0.015,0.024,1.077,0.031,0.047,10.25,0.94,10846,,1,0,
3429144,5993.0,179.0,161.0,4.07,0.399,0.171,0.895,0.118,0.099,27.82,4.85,2578,,2,,
3429094,5799.2,123.6,118.5,3.936,0.084,0.073,1.165,0.099,0.088,20.8,3.33,1918,,1,0,
3326975,6127.0,111.6,108.0,4.415,0.029,0.039,1.074,0.051,0.063,10.74,1.01,12139,,1,0,
3326952,5444.9,89.7,89.4,4.555,0.017,0.026,0.883,0.028,0.037,8.21,0.71,5165,,1,0,
3327046,5035.8,84.6,77.8,4.553,0.028,0.035,0.812,0.038,0.046,42.43,4.24,5966,,1,0,
3428496,5857.6,95.8,94.6,4.528,0.018,0.026,0.925,0.03,0.037,24.2,2.83,1509,,1,0,
3530274,5331.3,116.5,93.3,4.406,0.039,0.032,0.862,0.064,0.047,18.34,1.87,4267,,1,0,
3530244,5429.1,86.9,88.0,4.573,0.013,0.02,0.867,0.024,0.03,17.11,1.4,17932,,1,0,
2976009,5378.0,204.0,167.0,4.448,0.126,0.154,0.805,0.115,0.067,21.07,1.9,14,,2,,
2976181,6144.7,125.6,124.9,3.887,0.055,0.04,1.259,0.144,0.065,5.31,0.45,550,,1,0,
3103637,5278.1,97.7,91.1,4.519,0.034,0.041,0.851,0.048,0.057,27.61,2.5,18066,,1,0,
3103790,5912.0,186.0,207.0,4.458,0.084,0.196,0.952,0.131,0.107,7.08,0.44,916,,2,,
3103831,5491.0,117.1,106.4,4.291,0.062,0.061,0.905,0.068,0.058,20.21,1.74,24639,,1,0,
3330533,5684.7,120.6,116.7,4.372,0.049,0.05,0.958,0.075,0.073,34.23,5.66,4999,,1,0,
3330620,5547.7,120.1,260.4,4.566,0.018,0.019,0.878,0.032,0.037,7.76,0.54,51890,,1,0,
3330572,6032.5,112.8,107.9,4.093,0.036,0.046,1.2,0.066,0.101,5.65,0.4,24353,,1,0,
3331282,5503.7,96.1,95.6,4.545,0.019,0.029,0.888,0.032,0.041,37.97,2.53,4523,,1,0,
3331247,5335.4,114.7,101.4,4.442,0.048,0.043,0.864,0.064,0.054,21.22,1.7,19069,,1,0,
3432697,5931.1,146.9,157.7,4.273,0.152,0.245,1.071,0.154,0.12,18.6,1.43,7063,,1,,
3432666,6211.0,168.0,168.0,3.981,0.294,0.126,0.932,0.142,0.106,28.07,2.28,1008,,2,,
3432913,5257.9,89.0,90.0,4.451,0.036,0.038,0.932,0.054,0.054,18.15,2.59,3291,,1,0,
3534044,5964.1,120.3,129.1,3.798,0.059,0.043,1.339,0.17,0.075,6.0,0.46,4180,,1,0,
3432658,5852.3,117.4,117.0,3.983,0.059,0.044,1.152,0.136,0.078,17.96,1.73,1204,,1,0,
3533948,6002.0,119.8,123.1,3.896,0.057,0.044,1.276,0.156,0.077,19.85,1.95,2282,,1,0,
3842866,5691.1,104.1,98.2,4.504,0.024,0.035,0.932,0.041,0.056,10.18,0.36,44557,,1,0,
3946749,5434.5,108.7,108.4,4.557,0.022,0.035,0.852,0.037,0.052,14.9,1.16,46844,,1,0,
3946771,5516.4,86.0,80.2,4.163,0.029,0.025,0.815,0.038,0.029,7.24,0.62,1477,,1,0,
3433334,6272.3,133.4,122.6,3.814,0.059,0.04,1.327,0.168,0.065,1.55,0.09,2775,,1,0,
3433166,5891.6,114.9,116.4,4.08,0.066,0.077,1.133,0.107,0.092,7.71,0.72,3306,,1,0,
3433179,6028.2,120.6,117.1,4.235,0.07,0.069,1.119,0.078,0.085,7.7,0.56,24084,,1,0,
3534471,5938.7,104.6,105.0,4.002,0.037,0.046,1.253,0.103,0.091,13.21,0.86,1118,,1,0,
3534783,6466.8,151.3,143.2,4.07,0.028,0.028,1.404,0.072,0.064,2.64,0.39,2263,,1,0,
3534620,6412.2,129.9,111.9,4.309,0.024,0.029,1.27,0.045,0.058,6.28,0.57,855,,1,0,
3534622,5959.5,100.6,98.3,4.487,0.02,0.03,0.966,0.035,0.049,16.39,2.93,3672,,1,0,
3534605,5136.8,113.8,107.8,4.53,0.036,0.041,0.821,0.049,0.051,7.5,0.54,27896,,1,0,
3534131,5497.6,92.1,91.7,4.496,0.029,0.039,0.904,0.048,0.057,17.57,1.61,18414,,1,0,
3534319,5669.6,127.4,121.5,3.849,0.032,0.034,1.119,0.061,0.063,24.16,3.32,1468,,1,0,
3635323,6362.0,178.0,244.0,4.348,0.14,0.186,0.95,0.13,0.107,25.91,1.75,2310,,2,,
3534117,5573.5,111.9,110.7,4.425,0.05,0.055,0.925,0.067,0.069,8.44,0.63,35054,,1,0,
3534076,5487.9,115.8,111.1,4.421,0.076,0.09,0.92,0.063,0.06,18.23,2.71,1835,,1,,1
3635229,5967.0,120.0,117.2,4.33,0.045,0.047,1.062,0.075,0.079,11.74,0.85,2749,,1,0,
3635552,6284.6,116.0,113.3,4.349,0.026,0.035,1.161,0.05,0.063,7.0,0.62,4704,,1,0,
3842335,5748.9,110.7,112.5,4.488,0.022,0.031,0.957,0.041,0.055,21.63,2.98,4535,,1,0,
3842185,5308.5,103.1,97.5,4.537,0.03,0.042,0.849,0.043,0.056,32.36,4.37,1596,,1,0,
3842646,6622.8,144.1,130.6,4.293,0.031,0.032,1.247,0.048,0.052,5.81,0.34,163,,1,0,
3842433,6414.9,134.3,123.6,4.069,0.031,0.03,1.486,0.06,0.063,13.41,0.81,3111,,1,0,
3946233,5339.6,94.5,92.2,4.554,0.021,0.032,0.867,0.034,0.042,16.88,1.43,12455,,1,0,
3946262,5805.0,78.0,87.0,4.471,0.023,0.12,1.101,0.045,0.068,18.32,1.4,7104,,2,,
3946553,6046.0,103.8,104.8,4.5,0.021,0.031,0.939,0.033,0.046,21.13,0.93,549,,1,0,
3946730,5733.9,120.7,114.5,4.262,0.051,0.054,0.99,0.078,0.076,9.8,0.58,902,,1,0,
3946314,5624.6,105.6,103.4,4.427,0.049,0.057,0.938,0.065,0.069,28.41,2.35,530,,1,0,
3946300,5445.6,114.7,107.0,4.187,0.042,0.039,0.969,0.061,0.057,16.08,1.36,16777,,1,0,
3946621,6128.8,138.4,120.8,3.788,0.061,0.045,1.356,0.176,0.071,2.62,0.2,9410,1,1,0,
4048899,5370.0,204.0,167.0,4.425,0.144,0.176,0.809,0.124,0.067,1.58,0.1,10626,1,2,,
3946093,5756.7,112.4,110.7,4.226,0.055,0.056,1.013,0.079,0.072,22.7,2.04,791,,1,,
3946030,5960.1,105.0,104.1,4.389,0.034,0.042,1.08,0.057,0.067,12.17,1.57,5094,,1,0,
3946127,5839.7,121.4,116.3,4.104,0.046,0.053,1.096,0.108,0.084,5.57,0.46,21706,,1,0,
4048285,5165.3,99.2,90.1,4.499,0.044,0.042,0.83,0.052,0.047,27.59,2.79,4170,,1,0,
4048215,5678.0,153.0,153.0,4.57,0.05,0.15,0.834,0.095,0.079,18.08,1.32,2232,,2,,
4048681,6234.7,125.7,118.4,4.023,0.032,0.04,1.336,0.065,0.11,13.08,1.52,551,,1,0,
