Name,PSRJ,P0,P1,F0,Binary,Type,Age,Bsurf,Edot,Dist
"J1838-0655","J1838-0655",0.070498243969,4.925E-14,14.18475048," ","NRAD",22700.0,1.89000004E12,5.500000119209288E36,6.6
"B1834-06","J1837-0653",1.90580870607,7.7204E-16,0.524711633868," "," ",3.91E7,1.22999996E12,4.400000079840537E30,4.93
"J1839-0643","J1839-0643",0.449548149848,3.638E-15,2.22445582378," "," ",1960000.0,1.29000001E12,1.5999999595805998E33,6.55
"J1840-0643","J1840-0643",0.0355778755,2.202E-16,28.1073557,"BT"," ",2560000.0,8.96E10,1.8999999389052384E35,6.73
"J1840-0626","J1840-0626",1.8933526999,2.303E-14,0.52816361159," "," ",1300000.0,6.6800001E12,1.2999999853491314E32,8.99
"J1839-0627","J1839-0627",0.48491367908,1.32E-16,2.06222270715," "," ",5.83E7,2.56E11,4.600000011123483E31,2.33
"J1838-0624","J1838-0624",0.92717774151,7.7E-17,1.07854185366," "," ",1.9E8,2.70999994E11,3.7999998880877674E30,5.82
"J1845-0635","J1845-0635",0.34052764699,4.491E-15,2.93661912282," "," ",1200000.0,1.24999998E12,4.499999922700225E33,7.56
"J1847-0605","J1847-0605",0.77816435331,4.645E-15,1.28507557015," "," ",2650000.0,1.92000007E12,3.899999865097924E32,4.59
"J1848-0601","J1848-0601",0.225004475404,2.871E-16,4.44435604316," "," ",1.24E7,2.56999997E11,9.999999747378748E32,12.13
"J1842-0612","J1842-0612",0.56447537999,2.2E-17,1.7715564495," "," ",4.07E8,1.12999997E11,4.799999828719591E30,7.01
"J1840-0559","J1840-0559",0.85936846681,9.602E-15,1.16364520997," "," ",1420000.0,2.90999999E12,5.9999998484272494E32,5.04
"J1845-0545","J1845-0545",1.09234815284,1.343E-14,0.91545904792," "," ",1290000.0,3.8799999E12,4.099999932805075E32,5.39
"B1841-05","J1844-0538",0.255699268086,9.70552E-15,3.91084420181," "," ",417000.0,1.58999996E12,2.3000000510364766E34,6.18
"J1844-0502","J1844-0502",0.33516252825,6.2E-17,2.9836270935," "," ",8.6E7,1.46000003E11,6.499999926745657E31,5.2
"J1856-0526","J1856-0526",0.370483417429,1.6975E-15,2.69917613841," "," ",3460000.0,8.0200001E11,1.3000000035390253E33,3.45
"J1848-0511","J1848-0511",1.6371290072,8.863E-15,0.61082541181," "," ",2930000.0,3.84999988E12,7.999999979801939E31,7.78
"J1847-0443","J1847-0443",0.340832130441,2.83E-17,2.93399568493," "," ",1.91E8,9.9499999E10,2.7999999474559435E31,7.57
"J1847-0438","J1847-0438",0.95799116473,1.0933E-14,1.04385096316," "," ",1390000.0,3.26999998E12,4.899999839835799E32,4.72
"J1847-0427","J1847-0427",0.25924664288,5.9E-18,3.8573305671," "," ",6.96E8,3.9600001E10,1.3000000080864989E31,4.17
"B1832-06","J1835-0643",0.305830097712,4.045598E-14,3.26978936174," "," ",120000.0,3.55999993E12,5.599999800324438E34,6.44
"J1834-0633","J1834-0633",0.31731488279,6.0E-16,3.1514437369," "," ",8320000.0,4.42999996E11,7.500000356230882E32,9.36
"J1832-0644","J1832-0644",0.74429541939,3.7089E-14,1.34355253834," "," ",318000.0,5.3200001E12,3.600000054575502E33,8.81
"J1837-0604","J1837-0604",0.09629420774,4.51724E-14,10.38484062," ","HE[lsg+15]",33800.0,2.10999994E12,2.000000029802322E36,6.19
"J1837-0559","J1837-0559",0.201062574029,3.3048E-15,4.97357603637," "," ",964000.0,8.25E11,1.5999999595805997E34,5.01
"J1834-0602","J1834-0602",0.4879135917,1.828E-15,2.04954323268," "," ",4230000.0,9.5599998E11,6.199999916134401E32,6.6
"J1833-0559","J1833-0559",0.48345888008,1.235E-14,2.06842823911," "," ",620000.0,2.46999994E12,4.299999854993074E33,5.83
"J1833-0556","J1833-0556",1.5215451697,1.28E-15,0.65722662717," "," ",1.88E7,1.40999996E12,1.3999999737279718E31,7.37
"J1835-0522","J1835-0522",1.08774918841,4.7E-16,0.91932957584," "," ",3.64E7,7.2600001E11,1.5000000530562825E31,7.13
"J1838-0549","J1838-0549",0.235303200419,3.3429E-14,4.24983594876," "," ",112000.0,2.83999994E12,9.99999977648258E34,4.73
"J1838-0537","J1838-0537",0.1457077402,4.7179E-13,6.86305339," ","NRAD",4890.0,8.39E12,6.000000238418577E36,
"J1841-0524","J1841-0524",0.44574893108,2.33724E-13,2.24341536295," "," ",30200.0,1.02999995E13,9.99999977648258E34,4.89
"J1839-0459","J1839-0459",0.58531903782,3.308E-15,1.70846997172," "," ",2800000.0,1.40999996E12,6.500000017695127E32,4.59
"J1843-0510","J1843-0510",0.671613828819,3.8923E-15,1.48895087786," "," ",2730000.0,1.64E12,5.09999990754295E32,4.72
"J1841-0500","J1841-0500",0.91291419632,3.475E-14,1.0953931969," "," ",416000.0,5.6999999E12,1.800000027287751E33,6.77
"J1843-0459","J1843-0459",0.75496337007,8.54E-16,1.32456757459," "," ",1.4E7,8.1300003E11,7.8000002758926695E31,6.15
"J1844-0452","J1844-0452",0.26944332141,6.8E-16,3.711355675," "," ",6280000.0,4.32999989E11,1.400000037392601E33,8.06
"J1841-0456","J1841-0456",11.7889784,4.092E-11,0.084824992," ","AXP,NRAD",4570.0,7.0299998E14,9.899999713525173E32,9.6
"J1840-04","J1840-04",0.4223,,2.367985," "," ",,,,5.52
"B1838-04","J1841-0425",0.1861488579563,6.392881E-15,5.37204477631," "," ",461000.0,1.1E12,3.8999998942017543E34,5.17
"J1842-0415","J1842-0415",0.526682241575,2.19366E-14,1.89867802835," "," ",380000.0,3.44000011E12,5.900000105611978E33,4.02
"J1836-0517","J1836-0517",0.45724503044,1.3019E-15,2.18701119405," "," ",5560000.0,7.8099998E11,5.400000009103677E32,8.08
"J1838-0453","J1838-0453",0.38083077683,1.1566E-13,2.62583819599," "," ",52200.0,6.7200001E12,8.299999870359896E34,8.28
"B1834-04","J1836-0436",0.354236507718,1.66095E-15,2.82297272645," "," ",3380000.0,7.7599998E11,1.5000000712461764E33,4.62
"J1839-0436","J1839-0436",0.149460655762,8.096E-16,6.690724023," "," ",2920000.0,3.52000016E11,9.599999757483599E33,4.98
"J1839-0402","J1839-0402",0.520939679547,7.694E-15,1.91960804535," "," ",1070000.0,2.03000001E12,2.0999999833293252E33,4.69
"B1831-04","J1834-0426",0.290108193201,7.1947E-17,3.44698985908," "," ",6.39E7,1.46000003E11,1.200000042445026E32,2.3
"B1831-03","J1833-0338",0.68670444412,4.15653E-14,1.45623056406," "," ",262000.0,5.4099999E12,5.099999834783374E33,5.07
"J1835-0349","J1835-0349",0.84186451859,3.058E-15,1.18783958454," "," ",4360000.0,1.61999998E12,1.9999999494757498E32,5.25
"B1842-04","J1845-0434",0.4867507986,1.1326E-14,2.0544393618," "," ",681000.0,2.37999987E12,3.900000010617076E33,4.61
"B1841-04","J1844-0433",0.991026616395,3.914538E-15,1.009054634312," "," ",4010000.0,1.98999998E12,1.5999999959603878E32,2.78
